Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
In degree weighted,0.4287796811535509,0.40673525519599385,0.02519537848339283,0.15873052158735204,0.46249806569498186,-0.8828114637134483
Out degree weighted,0.4287796811535509,0.21839389853800428,0.4191989819419247,0.6474557760510943,3.1723297815191165,11.543464439581443
Hub,0.025000000000000005,0.010889309382115159,0.002311512320625803,0.04807818965628597,3.6191968585094383,13.374674960827363
Authority,0.025000000000000012,0.0188217594236711,0.0003374301460601808,0.018369271789055244,2.3569169941342816,6.270802175673042
Random Walk Centrality,0.011176394586670786,0.010498642911763634,3.7902300376704084e-05,0.006156484416995148,0.8540820291351362,0.6561482500972287
Counting Betweenness,2.937963967763282,1.392045762402351,10.086454791105401,3.1759179446429973,2.4720008703880105,7.561842492961905
