Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
In degree weighted,0.27785893067437384,0.2517905508225185,0.05489499672082149,0.23429681329634316,0.7389112536799546,-0.5764795570937427
Out degree weighted,0.27785893067437384,0.12639288592440015,0.311197874302268,0.5578511219871015,3.8670325457320462,15.555100288069976
Hub,0.025000000000000005,0.006425866787330583,0.004714609959797318,0.06866301740964577,4.511106897291616,21.17202740105074
Authority,0.025,0.012100168345623524,0.0011651720007889118,0.034134615872877666,2.0147719577451806,3.451836039383712
Random Walk Centrality,0.011351629574140192,0.00966847016186082,9.956777129394037e-05,0.009978365161384924,1.0550872421993323,1.1375564381301504
Counting Betweenness,4.521971646342014,2.0705902913581795,69.74364319038285,8.351265963336509,3.4646021994025404,12.562243238432854
