Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
In degree weighted,0.3542113863056152,0.36283147501642465,0.02587411912079366,0.16085434131783222,0.14212838964168606,1.0049515697834805
Out degree weighted,0.3542113863056153,0.18063247100895008,0.23536089427363122,0.48514007696090333,2.3516247455706933,5.6762081871212136
Hub,0.025,0.006680567299303159,0.00443024534961834,0.0665600882633004,5.490437745318329,32.347943159225316
Authority,0.025000000000000005,0.012354350145915165,0.0015437632478520046,0.03929075270152004,3.6295576467981756,15.014439742600967
Random Walk Centrality,0.016156249351691167,0.01414436732107084,0.00012851982747995167,0.011336658567671149,0.7629044351287059,0.5097354205760687
Counting Betweenness,2.578206255954478,2.0120669190027853,7.001097782419545,2.6459587643082316,2.3845961217594875,7.151993966987105
