Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
In degree weighted,0.35727795616788394,0.3640881700949167,0.02972833391987271,0.17241906483876054,-0.1790127833861423,0.19523388888387094
Out degree weighted,0.35727795616788394,0.22036189365051664,0.1495658781251869,0.38673747959718996,1.857573852310424,3.445533125829295
Hub,0.024999999999999994,0.011833015711651676,0.002844746938198946,0.05333616913689008,5.258069117030408,30.505375789373264
Authority,0.025000000000000005,0.013495094632591954,0.0012504877960165222,0.03536223686387107,3.2452776213517085,12.060374363384515
Random Walk Centrality,0.012484840294481115,0.01302682078748002,4.604463138697973e-05,0.006785619454919332,-0.2297338712442186,-0.8667267931408551
Counting Betweenness,3.555666984776953,2.5083332162694925,21.826110236334998,4.671842274342638,3.2554901603154405,11.779388059519807
