Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
In degree weighted,0.46409306546704504,0.4830946623848872,0.028205058788134927,0.16794361788449994,0.16191046011335694,0.38425766222964697
Out degree weighted,0.46409306546704504,0.1891412060820036,0.41709953487732876,0.6458324356033295,2.70024159194082,7.9212128938229664
Hub,0.025,0.007396959425195453,0.0033176904661822637,0.05759939640466959,4.416905010209788,21.437280174741225
Authority,0.025,0.016944396243415403,0.0007974888399863858,0.028239844900182894,3.004671844304595,11.159573123347672
Random Walk Centrality,0.009935633232300418,0.008740474313210799,3.339010011791387e-05,0.005778416748376139,0.7285582984901311,0.2468731743095467
Counting Betweenness,3.9599339791340293,2.1442923561479716,65.50879780064177,8.093750539807967,5.754847348675274,35.02695810764069
