Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
In degree weighted,0.5174358868532465,0.5368148927329652,0.01511698755920496,0.12295115924303016,-0.25101934055975356,-0.43537906175443863
Out degree weighted,0.5174358868532465,0.351559929078061,0.28474401766412544,0.5336141093188274,1.8703546903160162,3.442601321005878
Hub,0.025,0.013616712530335546,0.0018916839127428252,0.043493492763203384,4.606847250800822,24.570198960525975
Authority,0.025,0.014761342785919597,0.0005505023450847698,0.023462786387911598,2.1600257578384414,4.00112386221932
Random Walk Centrality,0.007898051366986479,0.0073034776736053166,1.3496992345909446e-05,0.0036738253014956287,0.7155324128554608,0.030999737037490593
Counting Betweenness,4.06909610982049,1.5444250345062236,85.04145647806214,9.221792476414883,4.738127862949205,23.590321493151258
