Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
Demanda Intermedia,1708.129328998059,1047.0746662896086,5659557.766748431,2378.9825066083254,2.572402996669311,7.0035057835766175
Demanda Final,3829.1540364516172,918.5581231211358,76489131.51037674,8745.80651000105,3.5826303948212246,12.813037146112954
Producción Final,5537.283365449676,2195.442706539401,114942818.06183097,10721.138841645088,3.5097688902870154,12.506569910256177
Importaciones,376.29011218745427,239.56275079684164,216662.39458090352,465.47007914677346,2.1767078149803205,5.090970396453821
Exportaciones,1365.8327208718845,44.5984823710209,34866768.98970759,5904.808971483124,5.558245053867666,32.28683134954383
Valor Agregado,3318.016326993704,863.8136978149414,67068329.65763104,8189.525606384722,3.978702640234101,15.967973670045847
