Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
Demanda Intermedia,2850.755487749803,1610.7143431272855,15019942.276550494,3875.557027905859,2.9729523413940293,11.373260444972672
Demanda Final,3924.7247560061905,2077.659328035756,41229713.59781266,6421.036800845534,3.7492242451474187,16.14829563083392
Producción Final,6775.480243755994,4082.2327651769474,67770059.32657817,8232.257243707716,2.5292323289300547,7.845184050219821
Importaciones,571.3215399344457,210.8076184080195,906701.3012320963,952.208643749938,3.211628811061498,12.115518144350618
Exportaciones,1146.3911732539696,271.042476158933,9315506.393648237,3052.1314509123354,5.470812332380925,32.29569637487678
Valor Agregado,2955.765562160313,788.7760429382324,42168478.59580263,6493.726094916741,4.117446096920081,19.491635296221755
