Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
Demanda Intermedia,16742.944651443886,8806.481916488661,479223505.23008466,21891.174140052073,2.7177219383884803,9.869935854206028
Demanda Final,22160.179292156776,6915.666517034298,2808516969.416082,52995.44291178329,4.962022763430689,26.940325306065144
Producción Final,38903.123943600665,16283.683560456791,4646346248.349816,68164.11261323525,3.9478811781767855,17.121902469286823
Importaciones,1741.3260954698533,1207.078532452742,3421084.718854263,1849.6174520300847,1.7709487638819155,3.14750301193185
Exportaciones,3204.8013510410146,2087.0825718150254,9320924.985782737,3053.0189953196714,1.1267858807305855,0.4856351166346391
Valor Agregado,20312.274260354043,6118.556354522705,2266697423.5487037,47609.84586772681,4.124287509287206,17.883010939981666
