Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
Demanda Intermedia,237.22531142260337,87.94737364535717,150939.8087397895,388.50972798604346,2.6873142030284,7.570777526791083
Demanda Final,455.72168570099245,91.26637342349363,1776142.2910457307,1332.719884689101,5.690095955972919,34.29872229761934
Producción Final,692.9469971235959,193.85537561983998,2713791.8765265592,1647.359061202675,5.173054696650943,29.641812988183137
Importaciones,72.98596277085987,34.32356803315574,16482.60172641773,128.38458523677104,3.6609018683741565,15.372570284000084
Exportaciones,120.4433719908546,56.41379860597869,30667.382517741407,175.1210510411053,2.3019701276462072,5.542256135424799
Valor Agregado,358.1437087494211,68.66798709332943,1143681.00916584,1069.4302264130372,5.5802484245698185,33.24806095580429
