Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
Demanda Intermedia,150.81519127563416,53.76564180428401,95322.43982035755,308.74332352353395,3.6136996567341972,13.247358726818192
Demanda Final,302.97398921759157,125.76291481219127,260270.61098190627,510.1672382483084,3.6630263912755296,16.67320495281625
Producción Final,453.78918049322584,221.41476362428836,603282.1368821905,776.7123900660981,3.8352160411694953,17.325633562920565
Importaciones,28.27985819277011,9.219586235800367,3325.8077671130823,57.66981677717627,4.167899296564741,20.17678128081811
Exportaciones,79.10163571550267,10.868980100276662,24794.62878868434,157.4631029437828,2.8222635161330887,8.800040424375942
Valor Agregado,255.69147134870292,96.60669845342636,255229.14665189132,505.2020849639195,3.93688366005751,17.262415419555353
