Datos,Media,Mediana,Varianza,Desviacion estandar,Asimetria,Curtosis
Demanda Intermedia,683.3325711196027,260.04308471661943,1091260.992733273,1044.6343823239176,2.4193459436552756,5.9975656909775505
Demanda Final,1150.6910204721153,270.7596855092622,7302966.435408025,2702.400124964478,4.61962911152514,24.188322463296817
Producción Final,1834.0235915917178,709.7468098195391,12345937.362159472,3513.6786082622116,4.31428570888111,22.025810188015235
Importaciones,147.5969945519367,60.77276110425359,40200.195693574366,200.4998645724589,2.491076561000209,6.92038553001861
Exportaciones,282.2451371459091,40.23329786549602,833892.8448996531,913.1773348587082,4.987744122945698,27.23788116804323
Valor Agregado,977.908676341956,213.50748121738434,5720655.626960412,2391.789210394681,4.830688804170431,26.462933302254495
