Agricultura y forestal,Caza y pesca,Minería (energía),Minería (no energía),Carne y derivados,"Molinería, panadería y pastas",Azúcar y productos de confitería,Otros productos alimenticios,Bebidas,Productos de tabaco,Textiles,Confecciones,Calzado,Madera y productos de madera y corcho,"Pulpa de madera, papel, imprentas y editoriales","Coque, petróleo refinado y combustible nuclear",Productos químicos básicos,Otros productos químicos (excluye farmacéuticos),Productos farmacéuticos,Productos de caucho y plástico,Productos minerales no metálicos,Hierro y acero,Metales no ferrosos,Productos fabricados de metal (excepto maquinarias y equipos),Maquinarias y equipos (excluye maquinaria eléctrica),Equipos de oficina (incluye equipo computacional),Maquinarias y aparatos eléctricos,"Radio, televisión y equipos de telecomunicaciones",Equipo médico e instrumentos ópticos y de precisión,"Vehículos de motor, remolques y semirremolques",Aeronaves y naves espaciales,Otro equipo de transporte,Otras industrias manufactureras n.c.p.; reciclaje (incluye muebles),Electricidad y gas,Construcción,Transporte,Correo y telecomunicaciones,Finanzas y seguros,Servicios a empresas de todo tipo,Otros servicios
0.09998986285342232,0.000626451942015695,8.010538597675519e-06,5.602967890562508e-06,0.6203807369670796,0.21296892739033743,0.24104078835040824,0.14809727754743607,0.026121388883845912,0.0,0.08260571909295682,0.001290625449027215,0.002537288760626117,0.16176968054857666,0.00018552244484339815,0.0,0.005117045772580202,0.0021749642138164777,0.004762578801082514,0.001439994537040072,0.0002707910924380954,1.5136890632384092e-05,1.8088214248433953e-06,1.485289692501394e-05,0.0,0.0,4.007067931854837e-05,0.0,0.0,0.0,0.0,0.0,0.05808205428295752,5.62065598205473e-06,0.00013291691592726138,4.890831171954674e-06,3.2434845030632316e-06,6.21183438650898e-06,3.376861709546552e-06,0.0066614101956047524
2.0691948696187362e-05,0.004920678963897476,3.2042154390702076e-05,1.8209645644328153e-05,0.0004664762333108356,3.1229404998949696e-05,3.7923346184771593e-05,0.15628515606839993,6.0828250893852766e-05,0.0,3.208523103155575e-05,2.368120089958193e-05,3.758946312038692e-05,1.7209540483891133e-05,1.1243784535963523e-05,5.4934820515330414e-06,4.6945374060368826e-05,4.613560453550105e-05,6.546500070216513e-05,1.9816438583120252e-05,3.008789915978838e-05,3.0273781264768184e-05,1.085292854906037e-05,3.7132242312534854e-05,0.0,0.0,9.349825174327955e-05,0.0,0.0,5.9255580319679986e-05,0.0,5.6102064524087075e-05,9.576069622382532e-06,5.6206559820547304e-05,2.4282898102095828e-05,2.934498703172804e-05,6.811317456432787e-05,4.658875789881735e-05,8.44215427386638e-05,0.0007715347501824076
8.7542859868485e-05,0.0033646531724391363,0.13745683706681308,0.0008418459255570168,0.0021691144848953858,0.006491812564156668,0.0012704320971898483,0.0029341642294506798,0.0016771217746447975,0.0,0.00029793428815016055,0.00018550274038005844,0.00015035785248154767,0.0020737496283088817,0.001253681975759933,0.27066935416108445,0.004788428154157621,0.00043499284276329555,0.0003273250035108257,0.002701641126832061,0.020856931697565303,0.007477623972397742,0.0011449839619258693,0.002517566028789863,0.006177220333831505,0.0,0.00020035339659274187,0.0,0.0004850430892255479,0.00029627790159839995,0.0,0.00039271445166860953,0.00017556127641034643,0.07193877591431849,0.0003399605734293416,0.004004368022037889,0.00040543556288290397,0.00022052012072106878,0.000557182182075181,0.00031777141985124747
0.0005013818337922323,0.0003536422253314407,0.0002443214272291033,0.03570981547951382,6.5306672663517e-05,0.000257642591241335,0.0014600488281137063,0.0010693905946506368,0.00019986425293694478,0.0,0.0007517111270250203,0.0003118024785111621,0.00028192097340290186,0.00024093356677447588,0.00020238812164734342,8.789571282452866e-05,0.010218443087140282,0.0009095304894141634,0.0006055512564950274,0.00021137534488661604,0.11872685008452495,0.03959810589431679,0.3691099087749681,0.0012922020324762128,0.017428585941881743,0.00025418882871618386,0.009363182067434136,0.0014471986988270013,0.0007275646338383218,0.00023702232127871995,0.0,0.0002244082580963483,0.0010693277744993827,0.0018660577860421703,0.01376456908208274,0.00018951970791324362,0.00024001785322667915,0.00020499053475479635,0.00011819015983412931,0.0005779656195396286
0.001760407327537171,0.0011417591846415087,4.806323158605311e-05,2.9415581425453165e-05,0.0621346342770033,0.006503523591031274,0.0034889478489989866,0.007398203971533232,0.0006864902600877669,0.0,0.001168819130435245,6.314986906555181e-05,0.057342725990150244,0.0022286354926639015,2.2487569071927046e-05,5.4934820515330414e-06,0.0001095392061408606,0.0001977240194378616,0.0006055512564950274,3.9632877166240504e-05,6.017579831957676e-05,7.568445316192047e-05,1.085292854906037e-05,7.426448462506971e-05,0.0,0.0,0.00025378096901747303,0.0,0.0,5.9255580319679986e-05,0.0,5.6102064524087075e-05,0.0008107738946950544,4.496524785643784e-05,3.706337078740942e-05,3.423581820368272e-05,1.946090701837939e-05,1.863550315952694e-05,2.5326462821599138e-05,0.01062299712004882
0.0005475407962683425,0.0012427998204504918,1.6021077195351038e-05,2.2411871562250034e-05,0.0003032095516520432,0.14424862169014863,0.0035079095220913723,0.005232783158877672,0.0022332657828171656,0.0,5.500325319695271e-05,5.525613543235784e-05,5.638419468058037e-05,6.883816193556453e-05,0.0004103981355626686,5.4934820515330414e-06,0.0002503753283219671,0.00024385962397336264,0.0022094437736980732,3.3027397638533754e-05,0.00018052739495873026,9.082134379430455e-05,1.6279392823590555e-05,5.1985139237548796e-05,0.0,0.0,6.678446553091395e-05,0.0,0.0,5.9255580319679986e-05,0.0,5.6102064524087075e-05,2.2344162452225908e-05,3.372393589232838e-05,3.5785323518878066e-05,5.379914289150141e-05,1.946090701837939e-05,1.242366877301796e-05,2.8703324531145693e-05,0.005710837708439718
0.0003262961140552622,0.0005658275605303053,0.0002883793895163187,0.000306062121021977,6.5306672663517e-05,0.0044619012392249375,0.0766051592932386,0.0050025406998870535,0.01819633676738967,0.0,0.0006233702028987975,0.0002012902076464464,0.0006202261414863841,0.000456052822823115,0.009905774176183865,3.845437436073129e-05,0.005649093345264382,0.0005206732511863689,0.0004746212550906972,0.0007728411047416898,0.0004693712268926987,0.00043896982833913865,0.0001139557497651339,0.0003713224231253485,0.00044123002384510745,0.00025418882871618386,0.0017631098900161284,0.0,0.0004850430892255479,0.00029627790159839995,0.0,0.0003366123871445224,0.0003351624367833886,0.0007644092135594433,0.0001226925377790105,5.624455847747875e-05,7.13566590673911e-05,6.833017825159878e-05,5.402978735274483e-05,0.0008348696923615604
0.03475451536778854,0.008982512523418596,0.0005607377018372863,0.0005623979020152117,0.029924450366890107,0.04200745339921221,0.0265653040024325,0.03312637164105505,0.028528449669216943,0.0,0.001072563437340578,0.0006314986906555181,0.001108889162051414,0.001927468534195807,0.0013829854979235134,9.888267692759474e-05,0.004193786749392948,0.014091131785271603,0.008461351340754843,0.0010172438472668397,0.0008063556974823285,0.000802255203516357,0.0002315291423799546,0.001009996990900948,0.0006618450357676611,0.0005083776574323677,0.0015093289209986553,0.0007235993494135006,0.0009700861784510958,0.0013036227670329597,0.0,0.0014025516131021768,0.0012927693990216417,0.0009611321729313589,0.0007847210228782546,0.0005942359873924929,0.0011190021535568149,0.000919351489203329,0.0015043918916029888,0.009900814272863157
0.00017508571973697,4.041625432359323e-05,4.00526929883776e-05,2.3112242548570348e-05,0.00025656192832095964,0.0006675285318525498,0.0004740418273096449,7.421037934408335e-05,0.016049968485849435,0.0,4.583604433079393e-05,3.946866816596988e-05,5.638419468058037e-05,2.5814310725836697e-05,2.2487569071927046e-05,5.4934820515330414e-06,7.824229010061471e-05,7.249880712721593e-05,0.000114563751228789,4.623835669394726e-05,3.6105478991746055e-05,4.5410671897152276e-05,1.4470571398747162e-05,5.1985139237548796e-05,0.0,0.0,6.678446553091395e-05,0.0,0.0,5.9255580319679986e-05,0.0,0.00011220412904817415,1.9152139244765063e-05,4.496524785643784e-05,3.834141805594078e-05,5.502185068449008e-05,0.00010379150409802341,0.00019567278317503286,0.00013338603752708882,0.010116591759854469
4.775065083735545e-06,1.0104063580898308e-05,4.0052692988377594e-06,3.501854931601568e-06,2.332381166554178e-05,7.807351249737424e-06,1.8961673092385797e-05,1.1416981437551283e-05,8.689750127693252e-06,0.0,9.167208866158786e-06,3.946866816596988e-06,1.879473156019346e-05,8.604770241945567e-06,5.6218922679817615e-06,0.0,0.0,6.590800647928721e-06,0.0,1.3210959055413502e-05,6.017579831957676e-06,0.0,1.8088214248433953e-06,7.42644846250697e-06,0.0,0.0,2.6713786212365583e-05,0.0,0.0,0.0,0.0,0.0,6.384046414921688e-06,0.0,1.2780472685313595e-06,1.2227077929886686e-06,0.0,0.0,0.0,1.0967089554831664e-06
