In degree weighted,In degree weighted,Out degree weighted,Out degree weighted,Hub,Hub,Authority,Authority,Random Walk Centrality,Random Walk Centrality,Counting Betweenness,Counting Betweenness
Sector,In degree weighted,Sector,Out degree weighted,Sector,Hub,Sector,Authority,Sector,Random Walk Centrality,Sector,Counting Betweenness
17,0.5713365405408072,30,0.3891609067018718,14,0.015271843457702267,3,0.012746634378008896,16,0.0017813933289910892,25,1.7008423976953937
21,0.5643989780520291,14,0.37596765009387495,25,0.010130183286838115,28,0.012706957365460857,28,0.0016930474553255716,27,1.6639588289740803
28,0.5574964388314612,4,0.37301903520627255,27,0.009357235187830116,37,0.012390324057388165,15,0.001536483047431849,40,1.5889190914530211
12,0.5473324011444551,32,0.33904911332296045,6,0.008568863309403377,36,0.012333466147428269,2,0.0015089173670554967,16,1.4498780422913873
15,0.5312303404026602,21,0.29862876036342534,4,0.008364652530483276,34,0.012026731523191643,3,0.0014929624961658788,15,1.2828820799401797
4,0.5245783676529848,25,0.2951148000431515,30,0.008126392722635515,12,0.011867127370628339,30,0.0014538112340557192,4,1.238256923737723
24,0.5182120756047419,5,0.25778124260293583,10,0.00753344913424253,27,0.011608771069596137,22,0.0013717373991979432,35,1.223731805289156
11,0.5172198546006685,12,0.24676177252930465,3,0.007010979959717894,22,0.011577305478042494,35,0.0013468721198724451,3,1.1935268502525311
23,0.5045195216660637,23,0.18921011400245266,21,0.006505267882100316,19,0.011510817719446686,18,0.0013372227842926335,2,1.1859640641074816
33,0.48746174382758045,28,0.1846803723016016,32,0.005541351657204822,25,0.011213574807329214,24,0.0013308119934148433,21,1.184721645262963
3,0.475319458590262,7,0.1681379176243567,12,0.004286593889573126,23,0.0111008897743698,4,0.0013293014231869754,22,1.1786383451792783
2,0.46699077030706204,35,0.09816698235323715,9,0.003628282603934441,33,0.011041798431166169,20,0.0013162497890965776,33,1.1461712364856864
37,0.4401712302321513,37,0.08753691223508103,23,0.0035644849816917307,13,0.01058239647644195,33,0.0012863034887415504,24,1.0588007614315709
36,0.43787797590183253,6,0.06588381907577838,28,0.0033089660455039183,26,0.010468271898693877,19,0.0011990846352889118,18,1.04063352958927
26,0.42194294396939397,29,0.06301711933957849,19,0.003186268608375061,31,0.010160254966307342,29,0.0011810016275439073,14,1.0260550420391976
34,0.4112682560759915,19,0.06090483074415623,37,0.001957570875512766,32,0.010160254683514386,21,0.0011758336756841445,20,1.01078344180558
1,0.41003164363735456,31,0.059832195208826836,35,0.001948505741511258,24,0.009827356504837131,38,0.0011750132942176487,38,0.933734950977898
19,0.387443035742189,13,0.05790330407260466,2,0.0014798013342465287,40,0.009175482544572774,1,0.0011126649721217375,23,0.8859472101409038
35,0.3688679587704792,33,0.05352880332438708,33,0.001150559472065702,39,0.008384911248887931,23,0.001095885625792604,17,0.8610878042362731
29,0.33781684816681457,9,0.0516845067360602,13,0.0010017204027362116,38,0.008203285726704297,17,0.0010797165606531594,19,0.8464180225863727
40,0.30254997940244555,10,0.04849083079091258,31,0.0009778855655044954,16,0.00789223618089248,11,0.0007208646864875992,1,0.7264107130784254
38,0.2948713358786008,2,0.01150213564705059,29,0.000865216800012494,29,0.006849311039717935,34,0.0006243079617252936,11,0.6932693142910281
39,0.2777763197650723,26,0.0020454400169634956,26,3.95773066683772e-05,35,0.006807402332180093,14,0.0005792317315191311,34,0.5326368935567046
