Sector,Agricultura y forestal,Caza y pesca,Minería (energía),Minería (no energía),Carne y derivados,"Molinería, panadería y pastas",Azúcar y productos de confitería,Otros productos alimenticios,Bebidas,Productos de tabaco,Textiles,Confecciones,Calzado,Madera y productos de madera y corcho,"Pulpa de madera, papel, imprentas y editoriales","Coque, petróleo refinado y combustible nuclear",Productos químicos básicos,Otros productos químicos (excluye farmacéuticos),Productos farmacéuticos,Productos de caucho y plástico,Productos minerales no metálicos,Hierro y acero,Metales no ferrosos,Productos fabricados de metal (excepto maquinarias y equipos),Maquinarias y equipos (excluye maquinaria eléctrica),Equipos de oficina (incluye equipo computacional),Maquinarias y aparatos eléctricos,"Radio, televisión y equipos de telecomunicaciones",Equipo médico e instrumentos ópticos y de precisión,"Vehículos de motor, remolques y semirremolques",Aeronaves y naves espaciales,Otro equipo de transporte,Otras industrias manufactureras n.c.p.; reciclaje (incluye muebles),Electricidad y gas,Construcción,Transporte,Correo y telecomunicaciones,Finanzas y seguros,Servicios a empresas de todo tipo,Otros servicios,DI,X,Consumo,FBK,Ajuste Preliminar,DT a PB
Agricultura y forestal,1020.2731789181692,3.1626127346030777,0.23595600130849292,0.09470436605432836,2133.430603808294,826.8684887614023,168.86863929989426,778.3171280765457,8.469576250913482,30.774488320232205,8.049732105054252,0.1255849807598587,0.9338845107006871,37.69185153528072,1.8273335785623104,1.2159973768816639,0.9556256201866248,0.5255538970312051,0.5984728511656509,10.819649325012401,0.2534258970137344,0.5042432477271264,0.22116503275968216,0.7871055360385878,0.03818150478058198,0.0008266771401537333,0.05689181270175582,0,0.013462814598200914,0.0672715686729813,0,0.01138309314535641,1.815609644517026,0.11299157807217412,1.9237066267083271,1.3578818880636137,0.034388971874572793,0.46698639834953704,0.2765830673176024,297.7651644238451,5338.946332101379,41.28294414201943,2852.6631943473894,992.359279155893,-1.8145389155160956,9223.437210831165
Caza y pesca,0.0,23.923977495284205,0.0,0.0,0.0,0.0,0.0,68.08626935818508,1.351567538779149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.62438783230175,195.9862022245502,12.727996663605154,351.32136326879953,3.302421687544061,2.2299540169744887,565.5679378614735
Minería (energía),4.611073026853559,0.37611607068550185,3018.9839221274533,69.03802801752232,2.280446110289711,3.0449611779889407,0.21911168067339118,2.3404740349732656,1.367148747713443,0.5269952356363833,1.094983755008868,0.1369345992774699,0.16709609977878728,0.6615299500876418,4.764641319556036,7784.916938354752,31.10327782129208,1.88494114266191,1.140626384918477,1.2787244068642072,23.303302227450644,49.50987608955997,2.5953363860122196,2.741290125971208,0.7717938206463943,0.006386106215376069,0.5862021099435275,0,0.07183136866650922,0.3934204205208828,0,0.11911154827091876,1.5163590660457342,85.03895112901247,5.836727093433393,19.309362741163255,3.4902732355600654,11.595687987064597,11.055777287995475,49.987504644730656,11197.86716345225,35968.229247211595,61.07222243112376,2.1618801430644936,778.3734527504566,48007.70396598849
Minería (no energía),2.140410395539797,0.12263539438488015,3.699694049929949,15.785078101443645,1.0933274887987168,0.5893357218323576,0.07684344018088074,3.0711939188403856,0.32124506502261585,0.03230392775228837,0.4734383600335027,0.03654780436139346,0.054276411801467056,0.2939268844976064,19.28041873682199,5.128308989461455,10.896868580333768,1.0534122926979281,0.29896889012500055,0.5533847955018305,102.97644783031951,245.13464218947988,107.33327722616488,14.271932833835399,1.2364868201084054,0.0038880169631591915,1.0877412784127871,0,0.15273459768505887,1.0679070616844144,0,0.07947364017944275,0.9824333633677109,0.49482144894438196,145.97288864462058,5.927655069443049,0.1371117917602283,0.795238463884281,1.280557207361211,12.32207072123287,706.2589274548089,380.4092399189285,42.205601823885665,114.18435215209541,248.85893206517608,1491.9170534148948
Carne y derivados,0.8238905933556032,3.7365742080940203,0.6711040653496485,0.49540082319890766,613.7420870791436,29.133653721202553,0.1739248296797463,36.57821907664359,2.318216203903849,0.008093601978677058,1.6812317868557936,0.14104115486636007,0.08015806696455437,0.796655499391558,1.6829196362756274,1.0012055117505156,1.657070815733204,20.371086186316017,0.44532893068437823,1.5471021979650872,0.8084422420057729,2.765911705124218,1.0589474548829123,3.586644560988947,0.13585874222171737,0.0010901318895244862,0.18751883585049123,0,0.07866821595942318,0.21699182414700852,0,0.02181005146885438,0.5147330807708554,0.14046723302014033,1.2488043109392881,0.7975961578459275,0.0662400703130453,0.7839697699610289,0.26813700627527104,602.5122171945665,1332.2790125775841,1.4972441555914884,3174.180792529631,-10.833484065726225,0.12574541020512697,4497.249310607285
"Molinería, panadería y pastas",143.744097225751,1.4061539886895014,3.67179511289239,1.5125812193226487,22.267599733454134,525.6165750266742,1.9858560545199615,149.03411136444362,45.76296647677138,0.28679773352710763,2.5073183257354597,0.22148119634670402,0.2664117374435977,0.37754925266481953,8.902917662198996,6.638444671233568,7.307012611332105,2.1815393851791685,1.9166100872742085,1.1493856761186945,2.1326661448646074,1.7220736486141335,0.8645611009835341,2.694148522978939,0.6959643978784353,0.00782651682195041,0.4945679500544159,0,0.062136652314434784,0.3168424945708852,0,0.11834224586118537,1.9587059976019237,1.799786075948153,4.655659181910889,13.544727332069943,0.41861438734646944,1.817100098058614,6.466347527222203,280.0860271994509,1246.6133020161246,51.05509049341411,3775.5554505831756,97.83948143048724,1.9461204891404122,5173.009445012342
Azúcar y productos de confitería,2.361513941281956,0.38079137311199973,0.322511758126934,0.20081306074981572,1.094227630303256,167.26143628302825,37.235851908172116,40.53532528167737,96.16400143928082,0.022040864451365567,0.3331917092357657,0.02669623068865317,0.022976384973522626,0.15888248699609528,0.5420707679870659,1.1873277241613698,0.6525322158894303,0.5280234729842038,1.0233321288203718,0.38585284020999105,0.2847406513443833,0.659766805560822,0.3098976091781388,0.6497669097606864,0.051394253317024394,0.0008310789694413484,0.05989778774395208,0,0.016291114540985925,0.06727409068033476,0,0.011475342622077948,0.1548146806658828,0.12846045628169014,0.8385859285537725,1.2591079901193976,0.032252625017864134,0.2920400848576099,0.23189215632941274,23.767792048080914,379.2556811157547,6.853917800355703,158.21337975006756,17.084823804549952,2.4295869694682324,563.8373894401961
Otros productos alimenticios,998.50335650499,18.44944904855075,5.1423638815453305,4.556201888378817,43.707638933683,210.41331475880742,2.6465504802599997,309.8440025901127,33.72841901807117,0.11970973487136619,5.245928867147651,0.29564910167585084,1.5206095444188759,1.7624162697417258,13.35991306135979,30.464877699783116,31.282417750635894,23.682716221570157,5.809350794311063,6.593585395787538,6.048954735485569,4.572681462755037,2.245337829966378,8.304518840460117,0.5897437921723113,0.003683717808913572,3.6797782743877887,0,0.15150368233006356,0.9333552003197424,0,0.07697135462899607,6.884677046259709,0.7218728887146423,10.484668983302326,3.523209128173858,0.30721475201916315,1.9450922619263546,3.5663656313695338,390.53599326208166,2191.7040943898646,121.16639916586595,1957.1485938025853,-190.75325233465364,23.886795889671703,4103.152630913334
Bebidas,1.603054099776652,2.1114136581671525,1.5160718980275942,2.95387142444764,4.40981685379872,2.07123079766311,1.186650567782944,5.990036238266082,5.484549087927437,0.05678498865557445,3.0376873460648737,0.24920676906819733,0.15222258479578146,1.4165201600197597,3.316429407399837,3.0098291874999985,2.549513786199824,3.944028937929847,0.9622444352714208,2.833656817332505,2.1526687018135275,4.996778201194258,2.6810527281145617,6.456898021042428,0.2888607666805572,0.002155966558911046,0.374209116717966,0,0.14752311034972582,0.39069289282053765,0,0.05928949802059795,0.9693056531285644,0.857852540449435,2.298332138999471,2.55752053548117,0.3650793265813414,2.2091936433366945,1.3140102417399313,1115.8456599716392,1192.8219021007637,84.5053399057209,1042.868606993765,-49.12898359293622,5.55805128838756,2276.6249166957014
Productos de tabaco,0.22465765718247233,0.006247543305346082,0.07371308938568787,0.022184617397746204,0.13427480646528997,0.07166510155298084,0.004737526165620677,0.06412531885659686,0.0370224164559585,0.0015830486280398266,0.04999087570142839,0.0036712109169004595,0.008310952625425548,0.006152412439039873,0.088282216170834,0.23051677459143963,0.07553112520615232,0.029252566948706656,0.039979507438457206,0.022797495631119827,0.045490181486493315,0.04252533484874613,0.018464192052872686,0.04450066382764805,0.010512877986669543,0.0003275640178340859,0.014139293151735345,0,0.0011653448478750532,0.010566340687281803,0,0.00474198722865076,0.038276897537147414,0.01337226553303217,0.22129901270805608,0.18025140518411,0.013560547865761826,0.03797301870684891,0.05353190768995442,19.489698374499234,21.435093472925196,116.78439251721227,98.0512293345889,37.192260412880685,10.49653475832315,283.9595104959302
