,In degree weighted,In degree weighted,Out degree weighted,Out degree weighted,Hub,Hub,Authority,Authority,Random Walk Centrality,Random Walk Centrality,Counting Betweenness,Counting Betweenness
,$r_s$,Valor-$p$,$r_s$,Valor-$p$,$r_s$,Valor-$p$,$r_s$,Valor-$p$,$r_s$,Valor-$p$,$r_s$,Valor-$p$
Demanda Intermedia,0.5352483080913895,0.0003726921692492456,0.9297652582159623,4.4484042196826e-18,0.9184976525821595,6.801723135858888e-17,0.48652963536262206,0.0014560767972667784,0.5324566111078111,0.0004052352081134269,0.49168629190865976,0.0012723554725127344
Demanda Final,0.47232126934061286,0.0020891401733237757,0.6945096963650633,6.657488037768082e-07,0.7493196507809008,2.6558554634580702e-08,0.4468005332936033,0.00384969920672585,0.552676299974177,0.0002173035761379832,0.4961504534596587,0.001130207722258962
Producción Final,0.5304935353301202,0.0004296202099344389,0.7885500633593597,1.522107090579037e-09,0.8221493162375615,7.786199012518082e-11,0.49465191338174636,0.0011762687801738236,0.5815965005164887,8.288828390157817e-05,0.519624642211535,0.000589981746423806
Importaciones,0.3887012012012011,0.013184521280914427,0.7223317661808561,1.4262960463292673e-07,0.7369755290819885,5.8752707527813036e-08,0.3661786786786786,0.020133964731440464,0.6406838772935188,8.465082369633281e-06,0.5879039976337479,6.635527584856961e-05
Exportaciones,0.4468005332936033,0.00384969920672585,0.7086814482773774,3.1052983609311804e-07,0.7552323684661709,1.7862899093018048e-08,0.47476075146275354,0.0019657164448641023,0.5124884888309647,0.0007224561266631811,0.5089204121406795,0.0007981475158986524
Valor Agregado,0.34790768111144077,0.027819663702614177,0.8033787839033706,4.3966080374621063e-10,0.8116378181304146,2.1018616034118213e-10,0.3069994424478517,0.05399413706835346,0.49089223517923836,0.0012992350316414604,0.41220675448294886,0.008217009837074064
