Sector,In degree weighted,Out degree weighted,Hub,Authority,Random Walk Centrality,Counting Betweenness
Agricultura y forestal,0.33446814102252087,1.9996835102567,0.3586676448149941,0.04144223077592915,0.004583518810698798,2.825953155361602
Caza y pesca,0.3133222774991323,0.05283419097696143,0.0023133959424291523,0.010897470745539895,0.004340801301992151,10.308826710951829
Minería (energía),0.2350867219870099,0.8277987315131199,0.02444089154340212,0.007688082047023546,0.0016033070565631897,1.0574353310485867
Minería (no energía),0.20903744000855698,0.060295953555388006,0.0012536652474609217,0.00598637500305088,0.0015336886800718806,1.3112880925560233
Carne y derivados,0.9140580545332899,0.2262436134091893,0.023404731171348375,0.1812114620589907,0.002711448271093574,2.2135181814436216
"Molinería, panadería y pastas",0.6911582994668055,0.19214192173547806,0.017763477491563155,0.05682657944811159,0.005319209674098155,25.23915032384103
Azúcar y productos de confitería,0.5405095370634272,0.15790727915608035,0.012187389235960898,0.046470075758543464,0.004003491715470859,6.002818759151099
Otros productos alimenticios,0.6675447789187744,0.1746671620234421,0.018766227328319098,0.1084264882366368,0.005113553502808197,4.7728463104674415
Bebidas,0.6859775470638578,0.14815863464741974,0.00987987012342481,0.04092162981455236,0.007527406922508138,59.21183705535781
Productos de tabaco,0.3752305258912917,0.12063257983662201,0.00828117475945922,0.04105070420721456,0.0010230590438938061,106.12758708104266
Textiles,0.4468237677113013,0.7891599268930164,0.03256785130410402,0.03151591079913993,0.0010932770316001011,0.9508752733337037
Confecciones,0.7335848392822808,0.05489694708610212,0.002033212317041668,0.02310712439117167,0.005079682174975012,6.88520815684372
Calzado,0.7119200694805027,0.2563473243122437,0.0077936500145041766,0.017623425622200515,0.005146387210725852,29.53750381982564
Madera y productos de madera y corcho,0.4079026313570509,0.3488625744664846,0.011965835093009953,0.023895564658414095,0.0013004748780782122,1.1496822949053358
"Pulpa de madera, papel, imprentas y editoriales",0.6145452536794639,0.5961407127110916,0.025592594429275146,0.02063764339541511,0.00294357750916848,3.0997979202481636
"Coque, petróleo refinado y combustible nuclear",0.8195979147481247,0.29396197639221733,0.008957811565435033,0.019250955906998612,0.0018642407431322947,1.3414770713753394
Productos químicos básicos,0.39524902980240517,0.7260395974476771,0.022199155328606918,0.011620806161997975,0.0016446054538722986,1.2553937442978913
Otros productos químicos (excluye farmacéuticos),0.4301150598187261,0.3575947153569436,0.011851438836409947,0.015544512485209057,0.001793040906753391,1.4134941970534765
Productos farmacéuticos,0.4730755148712805,0.03254353670995567,0.0013955111774153638,0.02160822931660608,0.0027090408664953115,4.606048187077126
Productos de caucho y plástico,0.6436622564901286,0.5951307399912685,0.02863045783055738,0.01868184565859279,0.0021610902269695678,1.5421783992091278
Productos minerales no metálicos,0.4115428217599275,0.1954277994361629,0.0059678330079274205,0.013536863524346989,0.002333602644473166,2.2560167900978425
Hierro y acero,0.3714824301897609,0.8545216743954287,0.020227512765849866,0.01029717482722252,0.0005945223716840715,0.5046115475072529
Metales no ferrosos,0.1978818919946851,0.3404312935010802,0.004967778765997356,0.0039361437152736,0.0004063919235156997,0.40043852523103773
Productos fabricados de metal (excepto maquinarias y equipos),0.5147129637337673,0.647245402137659,0.01905780243666454,0.017212891805656102,0.0016125701107284932,1.3635186547467706
Maquinarias y equipos (excluye maquinaria eléctrica),0.47784036791050266,0.19083001928379098,0.005167416605718004,0.011709835153136812,0.001758887966266751,1.6834047935364913
Equipos de oficina (incluye equipo computacional),0.09489271748405265,0.020994158752649154,0.00032846740186937993,0.005696880856441112,0.00030783938884735294,1.0500127372753916
Maquinarias y aparatos eléctricos,0.27740266983525264,0.12710066525847263,0.0026217397571368134,0.0057689875179504305,0.0011289476095561535,0.909754928178115
"Radio, televisión y equipos de telecomunicaciones",0.3744033611509703,0.09253377453264153,0.0020054591504375273,0.012745816160001894,0.0015116252903021013,2.072411814286737
Equipo médico e instrumentos ópticos y de precisión,0.3853958874102803,0.03307583685501336,0.0007027582759065294,0.012319267150352132,0.002269511836649321,4.9499596575035225
"Vehículos de motor, remolques y semirremolques",0.35516861302428315,0.19230324545283556,0.003891410237710821,0.008528414427453234,0.0017370545505982985,2.51042119607718
Aeronaves y naves espaciales,0.22907371122209244,0.0549214069528117,0.0009300656552545822,0.006115318833766463,0.0026347560349522796,2.4123440001281473
Otro equipo de transporte,0.7847609127301037,0.21313188749065698,0.008076759291358522,0.022589401818830394,0.005885624352614757,306.55065580589735
Otras industrias manufactureras n.c.p.; reciclaje (incluye muebles),0.5393079927547002,0.04360520634099137,0.0014822502591598894,0.016488536341042553,0.005288593460737861,4.096598181471301
Electricidad y gas,0.5604866001165034,0.5904752379157229,0.01907385267096319,0.014297789370837978,0.001161485385632861,1.1093524186650099
Construcción,0.4956814608699117,0.25438091518286116,0.006247199563943977,0.014574746121929157,0.0038179102170734208,2.648940391598563
Transporte,0.4637980908781235,1.7893264764607215,0.0803558897873027,0.016315224697455832,0.00326902550023237,2.0717774373062303
Correo y telecomunicaciones,0.4189948643854161,0.3991422844161896,0.012503011673826949,0.01789059142190481,0.0017823564505892336,1.522575677773214
Finanzas y seguros,0.47674767225117815,0.38236760619335397,0.01178814201895866,0.015410550514962288,0.0015185673191222965,1.3951113419732095
Servicios a empresas de todo tipo,0.3223136427074761,0.9431509442952447,0.033884825876840365,0.018102741814066337,0.0033642985393614903,2.0891768004805904
Otros servicios,0.29704552835514975,3.3157963981283802,0.13077383924245153,0.012055707436030343,0.011761888264388903,7.176165298943953
